"year" "name" "acpp" "cc" "fstprp" "fstpp" "gctr" "stpp" "pcpi" "pi" "pop" "gstpp" "cpi" "inflation_factor" "racpp" "rfstpp" "rgctr" "rstpp" "rpi" "rpcpi" "rgstpp"
"1367" 1996 "South Carolina" 1.539 102.9 20.1 0.31 26468366 0.07 20614 78254085 3796200 0.08 156.9 0.662763584752636 2.32209499043977 0.467738432122371 39936361.3344551 0.105618355640535 118072396.855067 31103.0969024857 0.120706692160612
"1368" 1996 "South Dakota" 1.817 92.3 31.4 0.57 22456341 0.23 22237 16504345 742213 0.07 156.9 0.662763584752636 2.7415507456979 0.860035181644359 33882883.0017591 0.347031739961759 24902311.1403442 33551.9339196941 0.105618355640535
"1369" 1996 "Tennessee" 1.611 119.2 23 0.37 80884691 0.13 22341 121011953 5416643 0.13 156.9 0.662763584752636 2.43073101338432 0.55826845124283 122041543.71304 0.196148374760994 182586906.981568 33708.8526195029 0.196148374760994
"1370" 1996 "Texas" 1.898 74.6 34.2 0.65 569079842 0.41 22319 431653384 19340342 0.12 156.9 0.662763584752636 2.86376627151052 0.980741873804971 858646816.288795 0.618621797323136 651293151.78218 33675.6582791587 0.181060038240918
"1371" 1996 "Utah" 1.862 54 27.1 0.505 27788866 0.265 20126 41619496 2067976 0.09 156.9 0.662763584752636 2.80944826003824 0.761960994263862 41928776.1719312 0.399840917782027 62796896.1443977 30366.7860803059 0.135795028680688
"1372" 1996 "Vermont" 2.019 102.5 33.7 0.68 26267084 0.2 22684 13467271 593701 0.1 156.9 0.662763584752636 3.04633514340344 1.0260068833652 39632660.2793117 0.30176673040153 20319871.6855067 34226.3825621415 0.150883365200765
"1373" 1996 "Virginia" 1.596 104.6 16.6 0.265 17432000 0.025 25962 175267502 6750884 0.07 156.9 0.662763584752636 2.40809850860421 0.399840917782027 26301988.2217973 0.0377208413001912 264449505.120918 39172.3392734226 0.105618355640535
"1374" 1996 "Washington" 2.651 58.1 40.2 1.065 257244781 0.565 25782 143601196 5569753 0.17 156.9 0.662763584752636 3.99991801147227 1.60690783938815 388139582.376138 0.852491013384321 216670316.993346 38900.7492160612 0.2565017208413
"1375" 1996 "West Virginia" 1.609 112.7 25.5 0.41 35120000 0.17 18692 34072081 1822808 0.1 156.9 0.662763584752636 2.42771334608031 0.618621797323136 52990237.8585086 0.2565017208413 51409102.4067304 28203.118623327 0.150883365200765
"1376" 1996 "Wisconsin" 2.007 92.1 33.9 0.68 202005224 0.38 24027 125662960 5229986 0.1 156.9 0.662763584752636 3.02822913957935 1.0260068833652 304792279.852543 0.573356787762906 189604502.858891 36252.7461567878 0.150883365200765
"1377" 1996 "Wyoming" 1.641 110.3 21.9 0.36 6344000 0.12 22440 10954402 488167 0 156.9 0.662763584752636 2.47599602294455 0.543180114722753 9572040.68833652 0.181060038240918 16528370.3752199 33858.2271510516 0
"1378" 1997 "Alabama" 1.805 104.9 22.4 0.405 73953302 0.165 21480 93822199 4367935 0.08 160.5 0.677970397404704 2.66235813084112 0.597371214953271 109080429.297645 0.243373457943925 138386866.682019 31682.7992523364 0.117999252336449
"1379" 1997 "Alaska" 2.97 81.7 41.8 1.24 14379771 0.29 27812 17047974 612968 0 160.5 0.677970397404704 4.38072224299065 1.82898841121495 21210027.8346168 0.427747289719626 25145602.3231402 41022.4400747664 0
"1380" 1997 "Arizona" 2.31 64.6 35.5 0.82 166315143 0.58 22680 107437212 4736990 0.11 160.5 0.677970397404704 3.40722841121495 1.2094923364486 245313281.577869 0.855494579439252 158468883.613907 33452.7880373832 0.162248971962617
"1381" 1997 "Arkansas" 1.873 108.7 29.6 0.555 85952917 0.315 20149 52409055 2601090 0.09 160.5 0.677970397404704 2.7626574953271 0.818619813084112 126779749.27671 0.464622056074766 77302866.3207477 29719.5866915888 0.132749158878505
"1382" 1997 "California" 2.078 53.8 29.4 0.61 634972518 0.37 27147 881903762 32486010 0.15 160.5 0.677970397404704 3.06503057943925 0.899744299065421 936578529.727402 0.545746542056075 1300799806.85877 40041.5712897196 0.221248598130841
"1383" 1997 "Colorado" 1.858 81.3 23.7 0.44 62140937 0.2 27388 110052113 4018293 0 160.5 0.677970397404704 2.74053263551402 0.648995887850467 91657301.3185794 0.294998130841121 162325838.150579 40397.0440373832 0
"1384" 1997 "Connecticut" 2.179 75.9 34 0.74 123589875 0.5 35214 117944101 3349348 0.13 160.5 0.677970397404704 3.21400463551402 1.09149308411215 182293910.579439 0.737495327102804 173966446.693682 51940.3208971963 0.191748785046729
"1385" 1997 "Delaware" 1.792 124.1 26.8 0.48 21609756 0.24 27097 20362927 751487 0 160.5 0.677970397404704 2.64318325233645 0.707995514018692 31874188.1396636 0.353997757009346 30035127.017271 39967.8217570093 0
"1386" 1997 "District of Columbia" 2.365 54.3 37.6 0.89 19199000 0.65 35596 20209086 567736 0.14 160.5 0.677970397404704 3.48835289719626 1.31274168224299 28318345.5700935 0.958743925233645 29808212.9800374 52503.7673271028 0.206498691588785
"1387" 1997 "Florida" 1.918 93 30.2 0.579 454116714 0.339 25551 388030818 15186304 0.11 160.5 0.677970397404704 2.82903207476636 0.854019588785047 669817909.068561 0.500021831775701 572341830.093757 37687.4862056075 0.162248971962617
"1388" 1997 "Georgia" 1.687 100.6 21.3 0.36 88830820 0.12 24289 186659726 7685099 0.05 160.5 0.677970397404704 2.48830923364486 0.530996635514019 131024629.305421 0.176998878504673 275321351.366579 35826.048 0.0737495327102804
"1389" 1997 "Hawaii" 2.603 49.1 40 1.04 34958631 0.6 26239 31791726 1211640 0.1 160.5 0.677970397404704 3.8394006728972 1.53399028037383 51563654.0088224 0.884994392523364 46892498.7310654 38702.2797757009 0.147499065420561
"1390" 1997 "Idaho" 1.871 75 27.8 0.52 24978614 0.28 21300 26166890 1228520 0.09 160.5 0.677970397404704 2.75970751401869 0.766995140186916 36843222.2050093 0.41299738317757 38595918.1996262 31417.3009345794 0.132749158878505
"1391" 1997 "Illinois" 2.023 79.6 33.6 0.68 414750695 0.44 28423 346357612 12185715 0.13 160.5 0.677970397404704 2.98390609345794 1.00299364485981 611753398.95028 0.648995887850467 510874240.712972 41923.659364486 0.191748785046729
"1392" 1997 "Indiana" 1.668 135.3 23.7 0.395 122485409 0.155 23968 142738061 5955267 0.08 160.5 0.677970397404704 2.46028441121495 0.582621308411215 180664833.551551 0.228623551401869 210537305.97443 35352.576 0.117999252336449
"1393" 1997 "Iowa" 1.938 93.9 31 0.6 96381838 0.36 24253 70118131 2891119 0.1 160.5 0.677970397404704 2.85853188785047 0.884994392523364 142162310.285159 0.530996635514019 103423587.915364 35772.9483364486 0.147499065420561
"1394" 1997 "Kansas" 1.843 89.2 26 0.48 55167155 0.24 24986 65844794 2635292 0.09 160.5 0.677970397404704 2.71840777570093 0.707995514018692 81371038.0441121 0.353997757009346 97120455.7780935 36854.1164859813 0.132749158878505
"1395" 1997 "Kentucky" 1.557 186.8 17.3 0.27 21769000 0.03 21325 84293663 3952747 0.09 160.5 0.677970397404704 2.29656044859813 0.398247476635514 32109071.5514019 0.0442497196261682 124332365.133757 31454.1757009346 0.132749158878505
"1396" 1997 "Louisiana" 1.859 105.3 23.7 0.44 91444720 0.2 21173 93605316 4421071 0.07 160.5 0.677970397404704 2.74200762616822 0.648995887850467 134880107.376449 0.294998130841121 138066966.283963 31229.9771214953 0.103249345794393
"1397" 1997 "Maine" 2.196 101.1 44.6 0.98 46346009 0.37 22999 28858308 1254774 0.13 160.5 0.677970397404704 3.23907947663551 1.4454908411215 68359930.134729 0.545746542056075 42565734.5961869 33923.3100560748 0.191748785046729
"1398" 1997 "Maryland" 1.973 72.7 30.4 0.6 131813000 0.36 29335 151291853 5157328 0.11 160.5 0.677970397404704 2.91015656074766 0.884994392523364 194422943.102804 0.530996635514019 223154069.232449 43268.8508411215 0.162248971962617
"1399" 1997 "Massachusetts" 2.585 66.7 38.7 1 279038430 0.51 31152 193952126 6226058 0.13 160.5 0.677970397404704 3.8128508411215 1.47499065420561 411579076.414206 0.75224523364486 286077573.213308 45948.9088598131 0.191748785046729
"1400" 1997 "Michigan" 2.43 75.6 40.7 0.99 545932880 0.75 25874 253799739 9809051 0.15 160.5 0.677970397404704 3.58422728971963 1.46024074766355 805245895.823551 1.10624299065421 374352243.064822 38163.9081869159 0.221248598130841
"1401" 1997 "Minnesota" 2.2 84.1 32.7 0.72 180639655 0.48 26938 128314666 4763390 0.14 160.5 0.677970397404704 3.24497943925234 1.06199327102804 266441802.903925 0.707995514018692 189262933.147514 39733.2982429907 0.206498691588785
"1402" 1997 "Mississippi" 1.758 106.3 23.9 0.42 51954563 0.18 19129 53121279 2777004 0.12 160.5 0.677970397404704 2.59303357009346 0.619496074766355 76632494.8683364 0.265498317757009 78353390.0644486 28215.0962242991 0.176998878504673
"1403" 1997 "Missouri" 1.738 120.6 23.6 0.41 112929932 0.17 24496 134265735 5481193 0.07 160.5 0.677970397404704 2.56353375700935 0.604746168224299 166570594.280075 0.250748411214953 198040704.305047 36131.3710654206 0.103249345794393
"1404" 1997 "Montana" 1.754 88.9 23.9 0.42 14035657 0.18 20278 18044406 889865 0 160.5 0.677970397404704 2.58713360747664 0.619496074766355 20702462.9006355 0.265498317757009 26615330.2106916 29909.8604859813 0
"1405" 1997 "Nebraska" 1.946 85.5 29.8 0.58 48092261 0.34 24868 41937191 1686418 0.1 160.5 0.677970397404704 2.87033181308411 0.855494579439252 70935635.5146168 0.501496822429907 61856964.7886355 36680.067588785 0.147499065420561
"1406" 1997 "Nevada" 2.006 95.6 29.4 0.59 53619000 0.35 27500 48512959 1764104 0.13 160.5 0.677970397404704 2.95883125233645 0.870244485981308 79087523.8878505 0.516246728971963 71556161.1328598 40562.2429906542 0.191748785046729
"1407" 1997 "New Hampshire" 1.97 174.4 31 0.61 50638656 0.25 28027 33335717 1189425 0 160.5 0.677970397404704 2.90573158878505 0.899744299065421 74691544.3415327 0.368747663551402 49169871.026243 41339.5630654206 0
"1408" 1997 "New Jersey" 2.083 77 30.7 0.64 245962500 0.4 32830 269821158 8218808 0.13 160.5 0.677970397404704 3.07240553271028 0.943994018691589 362792388.785047 0.589996261682243 397983686.356935 48423.9431775701 0.191748785046729
"1409" 1997 "New Mexico" 1.838 61.8 24.5 0.45 22336717 0.21 20356 36127950 1774839 0.09 160.5 0.677970397404704 2.71103282242991 0.663745794392523 32946448.8206355 0.309748037383178 53288388.6056075 30024.9097570093 0.132749158878505
"1410" 1997 "New York" 2.293 64.5 34.9 0.8 658497602 0.56 30462 568314287 18656546 0.09 160.5 0.677970397404704 3.38215357009346 1.17999252336449 971277808.766804 0.82599476635514 838258261.976523 44931.1653084112 0.132749158878505
"1411" 1997 "North Carolina" 1.676 125.6 17.3 0.29 45844901 0.05 24138 184820214 7656825 0.07 160.5 0.677970397404704 2.4720843364486 0.427747289719626 67620800.5179813 0.0737495327102804 272608088.35828 35603.324411215 0.103249345794393
"1412" 1997 "North Dakota" 2.052 77.5 33.1 0.68 21960613 0.44 21253 13808529 649716 0.12 160.5 0.677970397404704 3.02668082242991 1.00299364485981 32391698.9356262 0.648995887850467 20367451.2233271 31347.9763738318 0.176998878504673
"1413" 1997 "Ohio" 1.729 108.6 27.8 0.48 288577567 0.24 25037 282349312 11277357 0.09 160.5 0.677970397404704 2.5502588411215 0.707995514018692 425649214.338392 0.353997757009346 416462596.421383 36929.3410093458 0.132749158878505
"1414" 1997 "Oklahoma" 1.836 111.8 25.6 0.47 67824069 0.23 21011 70867876 3372917 0.08 160.5 0.677970397404704 2.7080828411215 0.693245607476635 100039867.905196 0.33924785046729 104529454.783402 30991.028635514 0.117999252336449
"1415" 1997 "Oregon" 2.341 89.5 39.3 0.92 140419675 0.38 24946 82428855 3304310 0 160.5 0.677970397404704 3.45295312149533 1.35699140186916 207117708.291589 0.560496448598131 121581790.761869 36795.1168598131 0
"1416" 1997 "Pennsylvania" 1.909 92.9 28.8 0.55 347231000 0.31 25998 317899634 12227814 0.11 160.5 0.677970397404704 2.8157571588785 0.811244859813084 512162479.850467 0.457247102803738 468898989.125383 38346.8070280374 0.162248971962617
"1417" 1997 "Rhode Island" 2.322 90 40.9 0.95 54317563 0.61 25798 26452272 1025353 0.16 160.5 0.677970397404704 3.42492829906542 1.40124112149533 80117897.7842243 0.899744299065421 39016853.9825047 38051.8088971963 0.235998504672897
"1418" 1997 "South Carolina" 1.653 124.5 18.8 0.31 32242879 0.07 21574 83268712 3859696 0.08 160.5 0.677970397404704 2.43815955140187 0.457247102803738 47557945.1896822 0.103249345794393 122820571.987738 31821.4483738318 0.117999252336449
"1419" 1997 "South Dakota" 1.928 88.8 29.6 0.57 21458178 0.33 22644 16852186 744223 0.08 160.5 0.677970397404704 2.84378198130841 0.840744672897196 31650612.0062804 0.48674691588785 24856816.8529346 33399.6883738318 0.117999252336449
"1420" 1997 "Tennessee" 1.677 118.9 22.1 0.37 82056793 0.13 23308 128174369 5499233 0.14 160.5 0.677970397404704 2.4735593271028 0.545746542056075 121033002.789084 0.191748785046729 189055996.383701 34379.0821682243 0.206498691588785
"1421" 1997 "Texas" 2.018 72.6 32.2 0.65 569575890 0.41 23825 470314809 19740317 0.13 160.5 0.677970397404704 2.97653114018692 0.958743925233645 840119114.610841 0.604746168224299 693709947.809495 35141.6523364486 0.191748785046729
"1422" 1997 "Utah" 2.227 57 33.9 0.755 32657125 0.265 21231 45005385 2119784 0.1 160.5 0.677970397404704 3.28480418691589 1.11361794392523 48168954.1682243 0.390872523364486 66382522.2639252 31315.5265794393 0.147499065420561
"1423" 1997 "Vermont" 2.139 97.7 31.8 0.68 25804177 0.44 23763 14192206 597239 0.11 160.5 0.677970397404704 3.15500500934579 1.00299364485981 38060919.9144673 0.648995887850467 20933371.2125607 35050.2029158879 0.162248971962617
"1424" 1997 "Virginia" 1.622 108 16.3 0.265 18031000 0.025 27351 186787562 6829183 0.07 160.5 0.677970397404704 2.3924348411215 0.390872523364486 26595556.4859813 0.0368747663551402 275509908.27185 40342.4693831776 0.103249345794393
"1425" 1997 "Washington" 2.726 55.6 39.1 1.065 257054985 0.815 27297 154903989 5674747 0.18 160.5 0.677970397404704 4.02082452336449 1.57086504672897 379153700.491963 1.20211738317757 228481936.074168 40262.8198878505 0.265498317757009
"1426" 1997 "West Virginia" 1.711 114.5 24 0.41 35549000 0.17 19514 35498621 1819113 0.11 160.5 0.677970397404704 2.52370900934579 0.604746168224299 52434442.7663551 0.250748411214953 52360134.2121869 28782.9676261682 0.162248971962617
"1427" 1997 "Wisconsin" 2.108 91.9 39.4 0.83 208741720 0.44 25309 133284392 5266213 0.1 160.5 0.677970397404704 3.10928029906542 1.22424224299065 307892086.142804 0.648995887850467 196593232.551477 37330.5384672897 0.147499065420561
"1428" 1997 "Wyoming" 1.688 108.8 21.3 0.36 6331000 0.12 23967 11730537 489451 0 160.5 0.677970397404704 2.48978422429907 0.530996635514019 9338165.8317757 0.176998878504673 17302432.4438131 35351.1010093458 0
"1429" 1998 "Alabama" 1.956 106.2 20.7 0.405 74878439 0.165 22650 99767737 4404701 0.08 163 0.68853068396864 2.840832 0.588209079754601 108751056.043583 0.239640736196319 144899478.444368 32896.1374233129 0.116189447852761
"1430" 1998 "Alaska" 3.276 78.6 37.9 1.24 28431309 0.29 28771 17836325 619932 0 163 0.68853068396864 4.75795788957055 1.80093644171779 41292726.1805153 0.421186748466258 25904909.4184049 41786.0825521472 0
"1431" 1998 "Arizona" 2.501 66 32.8 0.82 169626199 0.58 24072 117552632 4883342 0.13 163 0.68853068396864 3.63237261349693 1.1909418404908 246359680.039656 0.842373496932515 170729692.571485 34961.4048588957 0.188807852760736
"1432" 1998 "Arkansas" 2.069 109.5 26.8 0.555 86593871 0.315 21189 55647128 2626289 0.1 163 0.68853068396864 3.00494959509202 0.806064294478528 125766175.73654 0.457495950920245 80820113.4613988 30774.2276319018 0.145236809815951
"1433" 1998 "California" 2.249 52.3 27.1 0.61 617309414 0.37 29031 957671894 32987675 0.16 163 0.68853068396864 3.26637585276074 0.8859445398773 896560499.587141 0.537376196319018 1390892107.34959 42163.6982576687 0.232378895705521
"1434" 1998 "Colorado" 2.042 81.2 21.5 0.44 62048112 0.2 29670 122141316 4116639 0 163 0.68853068396864 2.96573565644172 0.639041963190184 90116698.4198282 0.290473619631902 177394150.82562 43091.7614723926 0
"1435" 1998 "Connecticut" 2.365 75.5 31.3 0.74 123618156 0.5 37870 127447466 3365352 0.14 163 0.68853068396864 3.43485055214724 1.07475239263804 179539066.127706 0.726184049079755 185100633.809669 55001.1798773006 0.203331533742331
"1436" 1998 "Delaware" 1.983 132.8 24.2 0.48 23095680 0.24 29643 22627811 763335 0 163 0.68853068396864 2.88004593865031 0.697136687116564 33543428.8373006 0.348568343558282 32863910.8275828 43052.5475337423 0
"1437" 1998 "District of Columbia" 2.533 50.9 35.1 0.89 17952000 0.65 37960 21456211 565230 0.15 163 0.68853068396864 3.67884839263804 1.29260760736196 26072912.0981595 0.944039263803681 31162316.3637791 55131.893006135 0.217855214723926
"1438" 1998 "Florida" 2.156 91.7 26.9 0.579 447713978 0.339 27092 419558498 15486559 0.13 163 0.68853068396864 3.1313056196319 0.840921128834356 650245498.747288 0.492352785276074 609353377.80692 39347.5565153374 0.188807852760736
"1439" 1998 "Georgia" 1.88 100.5 19.1 0.36 88635996 0.12 26043 204789162 7863536 0.06 163 0.68853068396864 2.73045202453988 0.522852515337423 128732092.938994 0.174284171779141 297429245.73762 37824.0223803681 0.0871420858895705
"1440" 1998 "Hawaii" 3.017 35.5 41.1 1.24 32418023 0.8 26703 32450676 1215233 0.12 163 0.68853068396864 4.38179455214724 1.80093644171779 47082902.4106012 1.16189447852761 47130326.5861104 38782.5853251534 0.174284171779141
"1441" 1998 "Idaho" 2.107 78.9 24.7 0.52 26264174 0.28 22635 28346699 1252330 0.1 163 0.68853068396864 3.06013958282209 0.755231411042945 38145248.4421104 0.406663067484663 41169841.3157301 32874.3519018405 0.145236809815951
"1442" 1998 "Illinois" 2.405 80.3 34.1 0.82 464445911 0.44 29952 367569484 12271847 0.15 163 0.68853068396864 3.49294527607362 1.1909418404908 674546424.457031 0.639041963190184 533846192.418552 43501.3292760736 0.217855214723926
"1443" 1998 "Indiana" 1.9 135.9 20.8 0.395 123065738 0.155 25699 154164390 5998880 0.09 163 0.68853068396864 2.75949938650307 0.573685398773006 178736751.847656 0.225117055214724 223903441.908221 37324.4077546012 0.130713128834356
"1444" 1998 "Iowa" 2.13 94 28.2 0.6 96484950 0.36 25300 73443712 2902872 0.11 163 0.68853068396864 3.09354404907975 0.871420858895705 140131663.332515 0.522852515337423 106667304.319215 36744.9128834356 0.159760490797546
"1445" 1998 "Kansas" 2.07 87.6 23.2 0.48 53990126 0.24 26321 70029330 2660598 0.1 163 0.68853068396864 3.00640196319018 0.697136687116564 78413536.6180123 0.348568343558282 101708364.827485 38227.7807116564 0.145236809815951
"1446" 1998 "Kentucky" 1.792 171.3 15.1 0.27 19957000 0.03 22405 89291011 3985390 0.11 163 0.68853068396864 2.60264363190184 0.392139386503067 28984910.1349693 0.0435710429447853 129683415.82881 32540.3072392638 0.159760490797546
"1447" 1998 "Louisiana" 2.08 103.2 21.2 0.44 89524589 0.2 22079 98039104 4440344 0.08 163 0.68853068396864 3.02092564417178 0.639041963190184 130022657.064442 0.290473619631902 142388867.021742 32066.8352392638 0.116189447852761
"1448" 1998 "Maine" 2.678 94.5 36.6 0.98 73514213 0.37 24522 30876061 1259127 0.15 163 0.68853068396864 3.88944176687116 1.42332073619632 106769697.722503 0.537376196319018 44843405.993227 35614.9705030675 0.217855214723926
"1449" 1998 "Maryland" 2.195 72 27.3 0.6 130039000 0.36 31336 163085559 5204464 0.11 163 0.68853068396864 3.18794797546012 0.871420858895705 188864495.116564 0.522852515337423 236860263.16211 45511.4067239264 0.159760490797546
"1450" 1998 "Massachusetts" 2.822 63.6 35.4 1 294234047 0.76 32909 206398097 6271838 0.14 163 0.68853068396864 4.09858277300613 1.45236809815951 427336143.255166 1.10379975460123 299766011.603632 47795.9817423313 0.203331533742331
"1451" 1998 "Michigan" 2.613 73.7 37.9 0.99 530765000 0.75 27348 269316721 9847942 0.16 163 0.68853068396864 3.7950378404908 1.43784441717791 770866153.619632 1.08927607361963 391147013.881325 39719.3627484663 0.232378895705521
"1452" 1998 "Minnesota" 2.274 83.2 31.7 0.72 184434120 0.48 29010 139637164 4813412 0.15 163 0.68853068396864 3.30268505521472 1.04570503067485 267866232.100123 0.697136687116564 202804562.311067 42133.1985276074 0.217855214723926
"1453" 1998 "Mississippi" 1.995 107 21.1 0.42 52319643 0.18 20069 56289949 2804834 0.14 163 0.68853068396864 2.89747435582822 0.609994601226994 75987380.4002945 0.261426257668712 81753726.1746258 29147.5753619632 0.203331533742331
"1454" 1998 "Missouri" 1.97 120.1 20.8 0.41 109373292 0.17 25524 140934839 5521765 0.08 163 0.68853068396864 2.86116515337423 0.595470920245399 158850280.091485 0.246902576687117 204689264.082847 37070.2433374233 0.116189447852761
"1455" 1998 "Montana" 1.963 89.1 21.4 0.42 14093529 0.18 21602 19278739 892431 0 163 0.68853068396864 2.85099857668712 0.609994601226994 20468991.9100859 0.261426257668712 27999825.4963436 31374.0556564417 0
"1456" 1998 "Nebraska" 2.146 79.7 27 0.58 44748964 0.34 26396 44762109 1695816 0.1 163 0.68853068396864 3.11678193865031 0.842373496932515 64991967.7392883 0.493805153374233 65011059.1179386 38336.7083190184 0.145236809815951
"1457" 1998 "Nevada" 2.258 102.4 26.1 0.59 57467347 0.35 29071 53873615 1853191 0.14 163 0.68853068396864 3.27944716564417 0.85689717791411 83463741.4686626 0.508328834355828 78244319.7585276 42221.7929815951 0.203331533742331
"1458" 1998 "New Hampshire" 2.228 173.8 27.4 0.61 74917359 0.25 30342 36590787 1205940 0 163 0.68853068396864 3.23587612269939 0.8859445398773 108807582.209963 0.363092024539877 53143291.7253497 44067.7528343558 0
"1459" 1998 "New Jersey" 2.732 72.6 38.1 1.04 318899400 0.4 34711 287666867 8287418 0.16 163 0.68853068396864 3.96786964417178 1.51046282208589 463159315.082209 0.580947239263804 417798180.528294 50413.1490552147 0.232378895705521
"1460" 1998 "New Mexico" 2.018 62.6 22.3 0.45 22610771 0.21 21165 37959667 1793484 0.1 163 0.68853068396864 2.93087882208589 0.653565644171779 32839162.4751902 0.304997300613497 55131409.3675583 30739.370797546 0.145236809815951
"1461" 1998 "New York" 2.536 64.9 31.5 0.8 662623540 0.56 31985 599910544 18755906 0.1 163 0.68853068396864 3.68320549693251 1.16189447852761 962373290.585521 0.813326134969325 871290935.855116 46453.9936196319 0.145236809815951
"1462" 1998 "North Carolina" 1.868 126 15.5 0.29 46123730 0.05 25323 197751256 7809121 0.08 163 0.68853068396864 2.71302360736196 0.421186748466258 66988634.0201227 0.0726184049079755 287207615.585374 36778.3173496933 0.116189447852761
"1463" 1998 "North Dakota" 2.236 79.1 30.4 0.68 22408447 0.44 23392 15147076 647532 0.13 163 0.68853068396864 3.24749506748466 0.987610306748466 32545313.5520982 0.639041963190184 21999129.9627975 33973.7945521472 0.188807852760736
"1464" 1998 "Ohio" 1.932 106.4 24.8 0.48 285282926 0.24 26376 298353863 11311536 0.1 163 0.68853068396864 2.80597516564417 0.697136687116564 414335820.672 0.348568343558282 433319632.583853 38307.6609570552 0.145236809815951
"1465" 1998 "Oklahoma" 2.034 112.2 23.1 0.47 67715345 0.23 21910 74608546 3405194 0.09 163 0.68853068396864 2.95411671165644 0.682613006134969 98347606.833865 0.334044662576687 108359072.060466 31821.3850306748 0.130713128834356
"1466" 1998 "Oregon" 2.583 84.2 35.6 0.92 183890506 0.68 26018 87222632 3352449 0 163 0.68853068396864 3.75146679754601 1.33617865030675 267076704.46881 0.987610306748466 126679368.154307 37787.7131779141 0
"1467" 1998 "Pennsylvania" 2.05 92.1 26.8 0.55 346045000 0.31 27343 334828567 12245672 0.12 163 0.68853068396864 2.97735460122699 0.79880245398773 502584718.527607 0.450234110429448 486294329.063264 39712.1009079755 0.174284171779141
"1468" 1998 "Rhode Island" 2.517 88.7 37.7 0.95 62373646 0.61 27421 28275413 1031155 0.18 163 0.68853068396864 3.65561050306748 1.37974969325153 90589493.6162945 0.8859445398773 41066307.8034847 39825.3856196319 0.261426257668712
"1469" 1998 "South Carolina" 1.796 126.9 17.3 0.31 32877081 0.07 22765 89221438 3919235 0.1 163 0.68853068396864 2.60845310429448 0.450234110429448 47749623.6050061 0.101665766871166 129582370.223117 33063.1597546012 0.145236809815951
"1470" 1998 "South Dakota" 2.079 88.3 27.4 0.57 21321597 0.33 24289 18121187 746058 0.08 163 0.68853068396864 3.01947327607362 0.82784981595092 30966807.2846135 0.479281472392638 26318633.8995828 35276.5687361963 0.116189447852761
"1471" 1998 "Tennessee" 1.895 119.7 19.5 0.37 82777975 0.13 25211 140429185 5570045 0.16 163 0.68853068396864 2.75223754601227 0.537376196319018 120224090.120245 0.188807852760736 203954868.34454 36615.6521226994 0.232378895705521
"1472" 1998 "Texas" 2.25 73.2 28.9 0.65 556503717 0.41 25435 512701446 20157531 0.14 163 0.68853068396864 3.2678282208589 0.944039263803681 808248245.077988 0.595470920245399 744631224.05065 36940.9825766871 0.203331533742331
"1473" 1998 "Utah" 2.437 42.3 31 0.755 43619557 0.265 22218 48123980 2165960 0.12 163 0.68853068396864 3.53942105521472 1.09653791411043 63351653.0426503 0.38487754601227 69893733.3084663 32268.714404908 0.174284171779141
"1474" 1998 "Vermont" 2.337 97 29.1 0.68 25129827 0.44 25480 15298304 600416 0.12 163 0.68853068396864 3.39418424539877 0.987610306748466 36497759.0470675 0.639041963190184 22218768.685546 37006.3391411043 0.174284171779141
"1475" 1998 "Virginia" 1.837 105.6 14.4 0.265 17616000 0.025 28990 200056075 6900918 0.08 163 0.68853068396864 2.66800019631902 0.38487754601227 25584916.4171779 0.0363092024539877 290555061.173006 42104.1511656442 0.116189447852761
"1476" 1998 "Washington" 2.867 56.4 37.1 1.065 259084364 0.825 29424 169763415 5769562 0.19 163 0.68853068396864 4.16393933742331 1.54677202453988 376285865.005546 1.19820368098159 246558968.180613 42734.4789202454 0.275949938650307
"1477" 1998 "West Virginia" 1.924 114.6 21.3 0.41 35562000 0.17 20379 36999894 1815609 0.12 163 0.68853068396864 2.7943562208589 0.595470920245399 51649114.3067485 0.246902576687117 53737465.6808834 29597.8094723926 0.174284171779141
"1478" 1998 "Wisconsin" 2.435 88.7 34.1 0.83 251988613 0.44 26978 142917963 5297672 0.12 163 0.68853068396864 3.5365163190184 1.20546552147239 365980222.620663 0.639041963190184 207569490.115141 39181.9865521472 0.174284171779141
"1479" 1998 "Wyoming" 1.896 102.9 19 0.36 6116000 0.12 25411 12471456 490787 0 163 0.68853068396864 2.75368991411043 0.522852515337423 8882683.28834356 0.174284171779141 18113144.832 36906.1257423313 0
"1480" 1999 "Alabama" 2.707 100.7 15 0.405 71844367 0.165 23274 103105812 4430141 0.11 166.6 0.703737496620708 3.84660475390156 0.575498679471789 102089724.286387 0.234462424969988 146511749.757695 33071.9907803121 0.156308283313325
"1481" 1999 "Alaska" 4.047 70.5 30.6 1.24 42915000 1 29498 18429969 624779 0 166.6 0.703737496620708 5.75072384153661 1.7620206482593 60981545.2581032 1.4209843937575 26188698.3264346 41916.1976470588 0
"1482" 1999 "Arizona" 3.177 61.7 25.8 0.82 166481637 0.58 24785 124514127 5023823 0.16 166.6 0.703737496620708 4.51446741896759 1.16520720288115 236567808.024202 0.824170948379352 176932631.26934 35219.0981992797 0.227357503001201
"1483" 1999 "Arkansas" 2.793 104.8 19.9 0.555 83303347 0.315 21832 57896065 2651860 0.13 166.6 0.703737496620708 3.96880941176471 0.788646338535414 118372756.034766 0.447610084033613 82269404.82497 31022.9312845138 0.184727971188475
